Iteration	Training Loss
237	5.959496974945068
238	6.239457130432129
239	6.4237236976623535
240	6.672900199890137
241	6.481446743011475
242	6.2321577072143555
243	6.3264689445495605
244	6.252396106719971
245	6.455124378204346
246	6.691683292388916
247	6.320175647735596
248	6.366710186004639
249	6.450932502746582
250	6.313737392425537
251	6.2737555503845215
252	6.388648986816406
253	6.393504619598389
254	6.738361358642578
255	6.680532932281494
256	6.407055854797363
257	6.389348030090332
258	6.274925231933594
259	6.36314058303833
260	6.3362250328063965
261	6.533475399017334
262	6.227301120758057
263	6.619649887084961
264	6.473899841308594
265	6.2401556968688965
266	6.371595859527588
267	6.470737934112549
268	6.150945663452148
269	6.1358866691589355
270	6.386545181274414
271	6.255098342895508
272	6.343242168426514
273	6.604348659515381
274	6.586503982543945
275	5.889875888824463
276	6.417902946472168
277	6.515505790710449
278	6.427063465118408
279	6.501223564147949
280	6.419358253479004
281	5.968547821044922
282	7.159007549285889
283	6.368525505065918
284	5.912086486816406
285	6.776942729949951
286	6.357187271118164
287	6.676249980926514
288	6.420934677124023
289	6.488898754119873
290	6.206684589385986
291	6.1243414878845215
292	6.78433084487915
293	6.0426459312438965
294	6.271069526672363
295	6.542680740356445
296	6.007306098937988
297	6.167506217956543
298	6.5241498947143555
299	6.3243818283081055
300	6.114266872406006
301	6.343721866607666
302	6.605414867401123
303	6.551915645599365
304	6.220572471618652
305	6.125465393066406
306	5.62967586517334
307	6.049344539642334
308	6.12907075881958
309	5.924341678619385
310	6.376622676849365
311	6.168380260467529
312	6.322373867034912
313	6.408295154571533
314	6.09125280380249
315	6.13547945022583
316	6.499196529388428
317	6.5327558517456055
318	6.514269828796387
319	6.150729656219482
320	5.966990947723389
321	6.031460762023926
322	6.299961566925049
323	6.516648769378662
324	6.334414005279541
325	5.932596206665039
326	6.0762457847595215
327	5.9672160148620605
328	6.256038665771484
329	6.380928993225098
330	6.341948986053467
331	6.578346252441406
332	6.23328971862793
333	6.159814357757568
334	6.189620018005371
335	5.8959641456604
336	5.73494291305542
337	6.471765995025635
338	6.457177639007568
339	6.434337139129639
340	6.409804821014404
341	6.590941905975342
342	6.366997718811035
343	6.39005708694458
344	6.150841236114502
345	6.333839416503906
346	5.477207183837891
347	6.013067722320557
348	6.030258655548096
349	6.258359909057617
350	6.1480536460876465
351	5.83480978012085
352	6.403563976287842
353	6.1865339279174805
354	6.1696577072143555
355	6.2998528480529785
356	5.903762340545654
357	5.9209794998168945
358	6.214223861694336
359	6.135100364685059
360	5.730435848236084
361	6.4277191162109375
362	5.80973482131958
363	6.2357869148254395
364	6.558778762817383
365	6.292575359344482
366	6.44918966293335
367	6.430487632751465
368	6.233323574066162
369	6.015698432922363
370	6.505512714385986
371	6.385601997375488
372	6.219029903411865
373	6.311949729919434
374	6.362455368041992
375	6.318979263305664
376	6.235166072845459
377	6.242124557495117
378	6.281022071838379
379	6.112972736358643
380	6.288438320159912
381	6.193917274475098
382	6.299225807189941
383	5.824181079864502
384	6.1123247146606445
385	6.342097282409668
386	6.264328956604004
387	6.122196674346924
388	6.2176690101623535
389	6.00165319442749
390	6.067090034484863
391	6.221411228179932
392	5.927187442779541
393	5.958272933959961
394	5.959655284881592
395	6.263855457305908
396	6.27847957611084
397	6.243224620819092
398	6.005232810974121
399	5.959426403045654
400	6.1188483238220215
401	5.921142578125
402	5.646895885467529
403	6.305881500244141
404	5.702418327331543
405	6.304237365722656
406	6.2464919090271
407	5.417762756347656
408	5.529642581939697
409	5.95850944519043
410	5.749320983886719
411	6.178524494171143
412	5.794781684875488
413	5.757920742034912
414	6.067727565765381
415	5.854181289672852
416	5.789283752441406
417	6.141024589538574
418	6.260737895965576
419	6.295471668243408
420	6.25717830657959
421	5.8597731590271
422	5.523525238037109
423	6.431392192840576
424	6.2254109382629395
425	6.55507755279541
426	6.159651279449463
427	6.069602966308594
428	6.566206932067871
429	6.349634647369385
430	5.898324489593506
431	5.927119731903076
432	6.050745487213135
433	6.036374092102051
434	5.806726932525635
435	5.894985198974609
436	5.28035306930542
437	6.562318801879883
438	5.8448286056518555
439	5.458000659942627
440	5.985751152038574
441	6.195976734161377
442	6.015514850616455
443	6.110279560089111
444	6.339998722076416
445	6.021974563598633
446	5.852604866027832
447	6.371809482574463
448	6.3660736083984375
449	6.39687967300415
450	5.9206719398498535
451	6.008635520935059
452	6.133775234222412
453	6.154123783111572
454	6.0739898681640625
455	6.211874961853027
456	6.1818060874938965
457	6.064118385314941
458	6.280100345611572
459	6.4281325340271
460	6.229705810546875
461	6.207705974578857
462	6.214353561401367
463	6.179513931274414
464	6.105895042419434
465	6.469479560852051
466	5.726900577545166
467	5.5755815505981445
468	5.973708152770996
469	6.154394626617432
470	6.210163116455078
471	6.045931339263916
472	6.186074733734131
473	6.164363861083984
474	6.026430130004883
475	6.323151588439941
476	6.122297763824463
477	6.31402063369751
478	5.95820951461792
479	6.041539669036865
480	5.948755741119385
481	6.216094970703125
482	6.447220802307129
483	5.940916061401367
484	5.816646099090576
485	6.018382549285889
486	6.195232391357422
487	6.032048225402832
488	6.059481143951416
489	5.804682731628418
490	5.941418647766113
491	5.9014739990234375
492	6.040787696838379
493	6.023247718811035
494	6.147220134735107
495	5.8480658531188965
496	5.594997882843018
497	6.204836845397949
498	5.884013652801514
499	5.656496047973633
500	5.886453628540039
501	5.7291178703308105
502	5.792651176452637
503	5.798689842224121
504	5.89881706237793
505	5.692405700683594
506	5.827645301818848
507	6.072859287261963
508	5.943472385406494
509	6.36348295211792
510	5.694346904754639
511	6.032175540924072
512	5.5924177169799805
513	5.7219133377075195
514	4.863223552703857
515	6.035735130310059
516	5.741425037384033
517	5.91520357131958
518	4.996713161468506
519	6.118091583251953
520	6.022140026092529
521	6.034984111785889
522	6.138145923614502
523	5.6297783851623535
524	5.27913236618042
525	6.251074314117432
526	5.710211277008057
527	5.30042028427124
528	5.67653226852417
529	6.00881814956665
530	6.247407913208008
531	5.982069492340088
532	5.979501247406006
533	6.045901298522949
534	5.933328151702881
535	5.970609664916992
536	5.797851085662842
537	6.0583600997924805
538	6.1659111976623535
539	6.357041835784912
540	5.988163948059082
541	5.92291784286499
542	5.705427646636963
543	5.424879550933838
544	5.744998455047607
545	6.0360002517700195
546	6.10690450668335
547	5.8436503410339355
548	5.981224060058594
549	6.135072708129883
550	6.039116382598877
551	5.986666202545166
552	6.106968402862549
553	6.454183101654053
554	5.949028968811035
555	6.169122695922852
556	6.024977207183838
557	5.6113600730896
558	6.1313581466674805
559	6.188862323760986
560	6.085750579833984
561	6.016104698181152
562	5.965157508850098
563	5.918837070465088
564	6.04697847366333
565	5.939132213592529
566	5.914024353027344
567	6.39983606338501
568	5.679008483886719
569	6.320018291473389
570	6.094976902008057
571	6.103238105773926
572	6.262146472930908
573	6.01016902923584
574	5.965530872344971
575	5.638482570648193
576	6.315151214599609
577	6.115963935852051
578	6.011316299438477
579	5.904649257659912
580	6.133108139038086
581	6.276718616485596
582	5.98232889175415
583	5.824568748474121
584	5.338250160217285
585	5.893824100494385
586	6.297738075256348
587	5.654370307922363
588	5.423196315765381
589	6.150747776031494
590	5.786279201507568
591	5.709993839263916
592	6.080779075622559
593	5.135781288146973
594	5.311777114868164
595	5.860636234283447
596	5.758111000061035
597	6.12223482131958
598	6.052264213562012
599	6.049758434295654
600	5.489875793457031
601	5.967055797576904
602	6.040533065795898
603	5.985622406005859
604	6.154759883880615
605	5.538114070892334
606	5.575933933258057
607	5.395251274108887
608	5.581381320953369
609	5.31978702545166
610	6.066664218902588
611	6.166041374206543
612	5.666630268096924
613	5.777512550354004
614	6.036827564239502
615	5.968381881713867
616	6.1460137367248535
617	5.5975236892700195
618	5.474848747253418
619	5.7095208168029785
620	6.058027267456055
621	5.145380020141602
622	6.133724212646484
623	5.96731424331665
624	6.021336555480957
625	5.8445024490356445
626	6.0395307540893555
627	6.179423809051514
628	5.775275707244873
629	5.800016403198242
630	5.864048480987549
631	6.309333801269531
632	5.966421604156494
633	4.9530110359191895
634	5.0442304611206055
635	5.376804351806641
636	5.675065040588379
637	6.130439281463623
638	5.866830348968506
639	6.093744277954102
640	5.84018611907959
641	5.3842926025390625
642	5.886623859405518
643	5.863584518432617
644	6.02847146987915
645	5.814877510070801
646	5.7836503982543945
647	5.784700870513916
648	5.514538288116455
649	5.272518157958984
650	5.937460899353027
651	5.8246564865112305
652	5.611903190612793
653	6.052197456359863
654	6.022970676422119
655	6.126809597015381
656	6.2750654220581055
657	6.121646404266357
658	5.617489814758301
659	5.863709449768066
660	5.801429271697998
661	5.78439474105835
662	5.995135307312012
663	6.288017749786377
664	6.143279075622559
665	5.811973571777344
666	5.913816928863525
667	6.156548500061035
668	5.866423606872559
669	5.6834306716918945
670	5.771999359130859
671	5.4950761795043945
672	5.945517063140869
673	5.740833759307861
674	5.996115207672119
675	5.65813684463501
676	6.088535308837891
677	5.991672515869141
678	5.9051690101623535
679	5.858691215515137
680	6.187802791595459
681	6.063741683959961
682	5.865779876708984
683	5.90328311920166
684	6.147696018218994
685	4.971179485321045
686	5.6137213706970215
687	5.485227108001709
688	5.859981060028076
689	6.020565032958984
690	5.882072448730469
691	5.3474225997924805
692	5.72567892074585
693	6.198644638061523
694	5.794600963592529
695	5.827276229858398
696	5.6453680992126465
697	5.592740535736084
698	4.985915184020996
699	6.148187637329102
700	5.8629045486450195
701	5.521997928619385
702	5.642455577850342
703	5.6562628746032715
704	5.092832565307617
705	6.005193710327148
706	5.790194511413574
707	5.6673102378845215
708	5.95913028717041
709	6.104909420013428
710	5.521753787994385
711	5.772125244140625
712	5.547739028930664
713	5.322113513946533
714	5.123033046722412
715	5.727885723114014
716	5.5311713218688965
717	5.478227138519287
718	5.634559631347656
719	5.89365816116333
720	5.893723011016846
721	5.549116134643555
722	5.654904365539551
723	4.8685126304626465
724	5.158309459686279
725	5.57302713394165
726	5.334617614746094
727	5.091787815093994
728	6.09605598449707
729	5.859383583068848
730	6.057661056518555
731	5.914570331573486
732	5.956364631652832
733	5.708699703216553
734	4.9764838218688965
735	4.955455303192139
736	5.071120738983154
737	5.263344764709473
738	5.975175857543945
739	5.61560583114624
740	6.129269599914551
741	6.13785457611084
742	6.032486915588379
743	5.706925392150879
744	6.066431999206543
745	5.865249156951904
746	5.578794002532959
747	6.197201251983643
748	5.726909160614014
749	5.746885299682617
750	6.240647315979004
751	5.988778591156006
752	6.151003837585449
753	5.952284336090088
754	5.68992280960083
755	5.971907615661621
756	6.24460506439209
757	6.134307384490967
758	6.008538722991943
759	5.853173732757568
760	6.152117729187012
761	6.024471282958984
762	6.038690090179443
763	5.2757487297058105
764	5.474828243255615
765	5.529068470001221
766	4.933323860168457
767	6.27232027053833
768	5.326571464538574
769	5.480560302734375
770	6.01546573638916
771	6.143918037414551
772	5.702573776245117
773	5.504865646362305
774	5.847077369689941
775	5.662663459777832
776	5.484241962432861
777	5.605094909667969
778	5.260758876800537
779	5.768934726715088
780	5.6900434494018555
781	5.768309116363525
782	5.622332572937012
783	5.801596641540527
784	5.0800461769104
785	5.646819591522217
786	5.853676795959473
787	6.003922462463379
788	6.033633708953857
789	4.726105690002441
790	4.302887916564941
791	5.254828929901123
792	5.689565658569336
793	5.034070014953613
794	6.051727294921875
795	5.663285255432129
796	5.85206937789917
797	5.925536632537842
798	5.938320159912109
799	5.938538551330566
800	5.9111223220825195
801	5.668442249298096
802	5.295527458190918
803	5.350210666656494
804	5.783639907836914
805	5.775763988494873
806	6.378640651702881
807	5.525174617767334
808	5.597543716430664
809	5.391892433166504
810	6.14005184173584
811	5.992750644683838
812	4.88123893737793
813	5.3598151206970215
814	4.940469264984131
815	5.420433044433594
816	5.374250888824463
817	5.038516521453857
818	4.850333213806152
819	5.71496057510376
820	5.630026340484619
821	6.376482963562012
822	4.944826602935791
823	4.5789642333984375
824	4.994682788848877
825	5.9289870262146
826	6.108725547790527
827	5.83036470413208
828	5.981071472167969
829	5.9817047119140625
830	5.87455415725708
831	5.82165002822876
832	5.6896772384643555
833	6.194857120513916
834	5.744271278381348
835	5.553960800170898
836	5.760152339935303
837	5.596525192260742
838	5.8501458168029785
839	6.0736260414123535
840	6.016921520233154
841	5.705238342285156
842	5.994518756866455
843	5.783005237579346
844	5.834235668182373
845	6.048502445220947
846	5.582851409912109
847	6.2592597007751465
848	5.810518264770508
849	5.652814865112305
850	5.33529806137085
851	5.873906135559082
852	5.793204307556152
853	5.764777660369873
854	5.894344806671143
855	5.75789737701416
856	5.649317264556885
857	5.91220760345459
858	6.035534858703613
859	6.1031646728515625
860	5.762556076049805
861	5.771799087524414
862	5.662567138671875
863	5.985986232757568
864	5.816213607788086
865	5.8171892166137695
866	5.701168060302734
867	5.557727336883545
868	5.4456963539123535
869	5.766731262207031
870	6.02426290512085
871	6.165299415588379
872	5.783191204071045
873	5.517889022827148
874	5.994149208068848
875	5.746407508850098
876	6.022529125213623
877	5.5911545753479
878	5.216850280761719
879	5.949000358581543
880	6.142546653747559
881	6.125525951385498
882	5.586805820465088
883	5.1096625328063965
884	5.460158348083496
885	5.486459732055664
886	5.208858013153076
887	5.467324733734131
888	5.8933587074279785
889	5.793047904968262
890	5.807681560516357
891	5.393575191497803
892	5.703982830047607
893	6.368163585662842
894	5.777970790863037
895	5.462343692779541
896	5.832485675811768
897	5.745676517486572
898	5.40699577331543
899	5.741367816925049
900	5.622438430786133
901	5.496342658996582
902	5.116601943969727
903	5.518162727355957
904	5.342403888702393
905	5.661717891693115
906	5.325589179992676
907	5.587100505828857
908	5.353260517120361
909	5.683605670928955
910	5.831293106079102
911	6.061593055725098
912	5.726126194000244
913	5.720553874969482
914	5.4965620040893555
915	5.642230987548828
916	5.350886821746826
917	5.587463855743408
918	5.328776836395264
919	5.57754373550415
920	5.623689651489258
921	4.691244602203369
922	5.913522720336914
923	5.784090995788574
924	6.033639907836914
925	5.8469157218933105
926	5.7043890953063965
927	5.464843273162842
928	5.616836071014404
929	6.024143218994141
930	5.543035507202148
931	5.529476642608643
932	5.91705846786499
933	5.8759074211120605
934	5.770730495452881
935	5.688275337219238
936	6.021132946014404
937	4.952353000640869
938	5.495794296264648
939	5.4390668869018555
940	5.268842697143555
941	5.675838947296143
942	5.506615161895752
943	5.037158966064453
944	5.757640838623047
945	5.169987678527832
946	5.565784931182861
947	5.28139066696167
948	5.903959274291992
949	6.095541477203369
950	6.142931938171387
951	5.264897346496582
952	5.87293815612793
953	5.7028326988220215
954	6.052229404449463
955	5.848667144775391
956	5.624217510223389
957	5.722356796264648
958	5.759415626525879
959	5.763576984405518
960	6.0920209884643555
961	5.940366268157959
962	6.070553779602051
963	5.897028923034668
964	5.76654052734375
965	5.647773265838623
966	5.902571201324463
967	6.164258003234863
968	5.813567638397217
969	5.841958045959473
970	5.889008045196533
971	6.279263496398926
972	5.774816513061523
973	5.774660110473633
974	5.663257598876953
975	5.5321855545043945
976	6.22983455657959
977	5.788522243499756
978	5.5897064208984375
979	5.513488292694092
980	5.159133434295654
981	5.194467544555664
982	5.837425708770752
983	5.949341297149658
984	5.943472385406494
985	5.931298732757568
986	6.0771660804748535
987	5.692901134490967
988	5.59390115737915
989	4.496646404266357
990	5.340531349182129
991	4.91829776763916
992	5.041270732879639
993	5.845826625823975
994	5.478548526763916
995	5.628580570220947
996	6.237514495849609
997	6.049007415771484
998	5.7694315910339355
999	5.563975811004639
1000	4.772374153137207
1001	4.787825584411621
1002	5.649620056152344
1003	5.880139350891113
1004	6.008413791656494
1005	5.916601657867432
1006	5.485222816467285
1007	5.506335735321045
1008	5.960800647735596
1009	5.989345073699951
1010	6.045190334320068
1011	5.339774131774902
1012	5.364049911499023
1013	5.9218902587890625
1014	5.505863189697266
1015	5.6714186668396
1016	5.680822372436523
1017	5.376631736755371
1018	5.669888973236084
1019	5.88788366317749
1020	5.6717848777771
1021	5.553572177886963
1022	5.602397918701172
1023	5.293524742126465
1024	5.430971145629883
1025	5.678216457366943
1026	5.811346054077148
1027	5.468276023864746
1028	5.7999467849731445
1029	5.54880428314209
1030	5.396003723144531
1031	5.665331840515137
1032	5.847886085510254
1033	5.772641181945801
1034	5.101306438446045
1035	5.889204025268555
1036	5.413957118988037
1037	5.138634204864502
1038	5.7848286628723145
1039	5.83469820022583
1040	5.903426170349121
1041	5.727295398712158
1042	5.720828533172607
1043	5.765173435211182
1044	4.579859256744385
1045	4.8270583152771
1046	5.68964958190918
1047	5.8774733543396
1048	5.587836742401123
1049	6.175048351287842
1050	5.110654830932617
1051	5.5939226150512695
1052	4.894509315490723
1053	4.5729079246521
1054	5.516361236572266
1055	5.615145206451416
1056	5.14950704574585
1057	5.933663368225098
1058	5.114683151245117
1059	5.409685134887695
1060	5.518247604370117
1061	6.258935451507568
1062	5.367434978485107
1063	5.682037353515625
1064	5.802212715148926
1065	5.949338912963867
1066	5.799392223358154
1067	5.954715251922607
1068	5.836450576782227
1069	5.857544422149658
1070	5.892369747161865
1071	5.913824081420898
1072	6.135497570037842
1073	5.28286075592041
1074	5.765950679779053
1075	6.470549583435059
1076	5.998368263244629
1077	5.697281360626221
1078	5.864479064941406
1079	5.65169095993042
1080	5.590825080871582
1081	5.841660499572754
1082	5.341829776763916
1083	5.998481273651123
1084	5.407595157623291
1085	5.095358371734619
1086	5.44624662399292
1087	5.014180660247803
1088	5.776954650878906
1089	5.6977219581604
1090	5.389008045196533
1091	5.812501907348633
1092	5.567206859588623
1093	6.17280912399292
1094	5.383384704589844
1095	4.647595405578613
1096	5.551633834838867
1097	5.368964195251465
1098	4.357019424438477
1099	5.357276916503906
1100	5.610377788543701
1101	5.836935043334961
1102	4.681398868560791
1103	4.6333231925964355
1104	5.728161811828613
1105	5.114771842956543
1106	5.87225866317749
1107	5.7652997970581055
1108	5.568480491638184
1109	5.463551998138428
1110	4.92307710647583
1111	5.591297149658203
1112	5.7677483558654785
1113	5.021219253540039
1114	5.211841583251953
1115	4.617269515991211
1116	5.107880115509033
1117	5.8299174308776855
1118	5.778985977172852
1119	5.205865383148193
1120	5.7808098793029785
1121	5.547062873840332
1122	4.915128231048584
1123	4.698894500732422
1124	5.79462194442749
1125	5.785831928253174
1126	6.037105083465576
1127	5.604733943939209
1128	5.117029666900635
1129	5.710848331451416
1130	5.6208391189575195
1131	5.456101894378662
1132	5.1399030685424805
1133	5.795070648193359
1134	5.868424892425537
1135	5.7535600662231445
1136	5.741828441619873
1137	5.86774206161499
1138	5.669519424438477
1139	5.592615604400635
1140	5.206713676452637
1141	5.4737043380737305
1142	5.206183433532715
1143	5.551446914672852
1144	5.45901346206665
1145	6.051952362060547
1146	5.8867340087890625
1147	6.045640468597412
1148	5.553075313568115
1149	5.459157466888428
1150	5.565061569213867
1151	6.020876884460449
1152	5.801954746246338
1153	5.9507951736450195
1154	4.915334224700928
1155	4.862502098083496
1156	5.882898807525635
1157	6.007890701293945
1158	5.838740348815918
1159	5.648447513580322
1160	5.6859636306762695
1161	5.576714992523193
1162	5.629486083984375
1163	5.777186870574951
1164	5.641706943511963
1165	5.665730953216553
1166	6.104782581329346
1167	5.661584854125977
1168	5.650866508483887
1169	5.841602325439453
1170	5.452332973480225
1171	5.275115966796875
1172	5.411069393157959
1173	5.687856674194336
1174	5.828220367431641
1175	5.955124378204346
1176	5.8706841468811035
1177	5.232272148132324
1178	5.806997776031494
1179	5.292422294616699
1180	5.63494348526001
1181	5.194060802459717
1182	5.227338790893555
1183	5.336679458618164
1184	5.644991874694824
1185	5.958232402801514
1186	5.441498279571533
1187	5.472021579742432
1188	5.681207656860352
1189	5.677494525909424
1190	5.119482040405273
1191	5.451951503753662
1192	5.990079402923584
1193	5.554175853729248
1194	5.6428656578063965
1195	5.689283847808838
1196	5.082165241241455
1197	5.82204532623291
1198	5.204995155334473
1199	5.705338478088379
1200	5.3517022132873535
1201	5.272762775421143
1202	4.642623424530029
1203	5.098426818847656
1204	4.754467010498047
1205	5.252052307128906
1206	5.192790985107422
1207	5.955606937408447
1208	5.797388553619385
1209	4.677718162536621
1210	4.599320411682129
1211	5.700445175170898
1212	5.495495796203613
1213	5.084290027618408
1214	5.4601898193359375
1215	5.482569217681885
1216	5.784629821777344
1217	5.71603536605835
1218	5.6493730545043945
1219	5.990209102630615
1220	5.175588607788086
1221	5.7953314781188965
1222	5.802238941192627
1223	5.576225757598877
1224	5.880131721496582
1225	5.746530055999756
1226	5.459628105163574
1227	5.493590831756592
1228	5.502725601196289
1229	5.78754186630249
1230	5.936767578125
1231	5.826382637023926
1232	5.96465539932251
1233	5.0509843826293945
1234	5.340778827667236
1235	5.56630802154541
1236	5.329998016357422
1237	5.056066036224365
1238	5.886173248291016
1239	5.841497898101807
1240	5.523062705993652
1241	4.648910045623779
1242	5.209496974945068
1243	5.734114170074463
1244	5.304642677307129
1245	5.3534932136535645
1246	5.360305309295654
1247	5.710554122924805
1248	5.738754749298096
1249	5.613239765167236
1250	5.941720008850098
1251	5.153669834136963
1252	4.820362567901611
1253	4.623783111572266
1254	5.028541564941406
1255	5.79506254196167
1256	5.602376461029053
1257	5.529715538024902
1258	6.063299179077148
1259	5.604124069213867
1260	4.752886772155762
1261	5.645261764526367
1262	5.7933573722839355
1263	4.5282793045043945
1264	4.849833011627197
1265	4.891726970672607
1266	4.939313888549805
1267	4.675780773162842
1268	5.8158488273620605
1269	5.432891845703125
1270	5.752601623535156
1271	5.802169322967529
1272	5.686217784881592
1273	5.775415420532227
1274	5.52285623550415
1275	5.497642517089844
1276	5.865983009338379
1277	4.910019397735596
1278	5.797485828399658
1279	4.672645568847656
1280	5.406421184539795
1281	4.922791004180908
1282	5.725058078765869
1283	5.79355525970459
1284	6.036346912384033
1285	5.8136186599731445
1286	5.997465133666992
1287	5.810683250427246
1288	5.6983442306518555
1289	5.034876346588135
1290	5.222705841064453
1291	5.017530918121338
1292	5.833749771118164
1293	5.613856792449951
1294	5.350976943969727
1295	4.997078895568848
1296	5.427427291870117
1297	5.711734294891357
1298	5.497137069702148
1299	5.830235958099365
1300	5.957749843597412
1301	5.699896335601807
1302	5.794435501098633
1303	5.764553546905518
1304	5.860541343688965
1305	5.549625873565674
1306	5.640622138977051
1307	5.128087043762207
1308	5.794302940368652
1309	5.65343713760376
1310	5.728272914886475
1311	6.123770713806152
1312	5.173466682434082
1313	5.002309799194336
1314	4.971017837524414
1315	5.411210060119629
1316	6.0047502517700195
1317	5.804563999176025
1318	5.675833702087402
1319	5.082730293273926
1320	5.84256649017334
1321	5.6360039710998535
1322	4.5657172203063965
1323	5.71105432510376
1324	5.407001495361328
1325	4.86785364151001
1326	5.341475486755371

Epoch	Validation Perplexity
0	212.86085510253906
