Iteration	Training Loss
295	6.495280412946428
296	5.9708544921875
297	6.226203962053572
298	6.487801339285714
299	6.306838727678572
300	6.091219308035714
301	6.3683642578125
302	6.581205357142857
303	6.509873744419643
304	6.220748465401786
305	6.138799525669643
306	5.631434151785714
307	6.107912946428572
308	6.1034974888392854
309	5.909164341517857
310	6.317107979910714
311	6.062873883928572
312	6.342347237723215
313	6.3588797433035715
314	6.0168198939732145
315	6.120108816964286
316	6.466945452008929
317	6.529871651785714
318	6.498577706473214
319	6.191856863839286
320	5.964415457589285
321	6.031466238839286
322	6.229206194196428
323	6.4598897879464285
324	6.294070870535714
325	5.894587053571429
326	6.061895926339286
327	5.971215122767857
328	6.246278599330357
329	6.353999720982143
330	6.3232554408482144
331	6.596655970982143
332	6.211739676339286
333	6.154003208705357
334	6.200802176339286
335	5.859511021205357
336	5.67884521484375
337	6.4469503348214285
338	6.386579938616071
339	6.317442801339285
340	6.384607282366072
341	6.529888392857143
342	6.328994140625
343	6.285532924107143
344	6.082362583705357
345	6.293023856026786
346	5.5077099609375
347	5.994606584821429
348	5.986599469866071
349	6.178018973214286
350	6.126095145089286
351	5.839835030691964
352	6.4132979910714285
353	6.175879603794643
354	6.132391880580357
355	6.277282366071429
356	5.870702427455357
357	5.948137555803571
358	6.127355608258928
359	6.085525948660714
360	5.674404296875
361	6.437626953125
362	5.778941127232143
363	6.206318359375
364	6.524817243303572
365	6.225221819196428
366	6.375877511160715
367	6.404065290178571
368	6.240767299107143
369	6.017830636160714
370	6.515557338169643
371	6.391407645089286
372	6.1917431640625
373	6.264317801339286
374	6.287433733258928
375	6.297342354910715
376	6.185405970982143
377	6.090824497767857
378	6.240548967633929
379	6.099568219866072
380	6.265189034598214
381	6.171088169642857
382	6.266116071428572
383	5.787595563616072
384	6.088191266741071
385	6.327863420758929
386	6.287552315848214
387	6.092975725446428
388	6.267068917410715
389	6.047001255580357
390	6.017313058035715
391	6.200588727678571
392	5.881067940848214
393	5.9516922433035715
394	5.948257533482143
395	6.237172154017857
396	6.251335100446428
397	6.241065848214285
398	6.078565848214286
399	5.946996372767857
400	6.119821428571429
401	5.8658049665178575
402	5.601767229352679
403	6.242915736607143
404	5.657228655133928
405	6.379263392857143
406	6.2318436104910715
407	5.377789132254464
408	5.5316734095982145
409	5.987991768973214
410	5.752669503348215
411	6.2144642857142856
412	5.759626813616071
413	5.718892299107143
414	6.034927455357143
415	5.889946986607143
416	5.779423130580357
417	6.157625558035714
418	6.285960518973214
419	6.276535295758928
420	6.252391183035714
421	5.8655322265625
422	5.60125732421875
423	6.393023158482142
424	6.212098214285715
425	6.516851981026786
426	6.134635184151786
427	6.0527915736607145
428	6.5382728794642855
429	6.3103864397321425
430	5.850875767299107
431	5.937749720982143
432	6.15865234375
433	6.096607840401786
434	5.760417131696428
435	5.791875697544643
436	5.180904715401786
437	6.629737723214285
438	5.874715401785714
439	5.536690499441964
440	5.988992745535715
441	6.162306780133928
442	5.9505936104910715
443	6.123611188616072
444	6.3204527064732146
445	6.0201171875
446	5.804813755580357
447	6.4003836495535715
448	6.355175083705357
449	6.384751674107143
450	5.921885463169643
451	6.024475446428571
452	6.110640345982143
453	6.018307756696428
454	5.953532366071428
455	6.1289697265625
456	6.21314453125
457	6.115919363839286
458	6.253023158482143
459	6.376248604910714
460	6.2073981584821425
461	6.23306640625
462	6.2374009486607145
463	6.175474330357143
464	6.074508928571428
465	6.441117466517857
466	5.7194754464285715
467	5.555548618861607
468	5.957561383928572
469	6.176167689732143
470	6.181038643973214
471	6.046748744419643
472	6.200919363839286
473	6.184842354910714
474	6.029484514508929
475	6.280712193080357
476	6.0962486049107145
477	6.246575753348214
478	5.799662388392857
479	5.999338030133929
480	5.9624532645089285
481	6.236036551339286
482	6.381438337053571
483	5.888876953125
484	5.8289111328125
485	6.0228466796875
486	6.147430245535714
487	6.039642857142857
488	6.040298549107143
489	5.873218470982143
490	5.967556501116071
491	5.985693359375
492	5.9969580078125
493	6.026708286830357
494	6.097280970982143
495	5.84703369140625
496	5.605265764508928
497	6.193286830357143
498	5.871847795758929
499	5.694039829799107
500	5.828628627232143
501	5.719776785714286
502	5.771403459821428
503	5.7665625
504	5.888371930803571
505	5.71242919921875
506	5.8057648577008925
507	6.031881277901785
508	5.948451450892857
509	6.370262974330357
510	5.688019670758929
511	6.032286551339285
512	5.576033063616071
513	5.721434151785714
514	4.949855608258929
515	6.009740513392857
516	5.810217633928572
517	5.9258984375
518	4.950426897321429
519	6.089730747767857
520	6.048754185267857
521	6.0534228515625
522	6.095920758928571
523	5.634070172991072
524	5.308750348772321
525	6.280634068080357
526	5.645321916852678
527	5.249928501674107
528	5.688424595424107
529	6.021431361607143
530	6.254010881696429
531	5.963201729910714
532	5.978494698660715
533	6.0224609375
534	5.93169921875
535	5.975757533482143
536	5.786886160714285
537	6.061764090401786
538	6.139407784598214
539	6.327248186383929
540	5.96876953125
541	5.873917410714285
542	5.715191476004464
543	5.414353376116072
544	5.730118233816964
545	6.053941127232143
546	6.1062395368303575
547	5.856941964285714
548	5.988059430803571
549	6.122223772321429
550	6.009921875
551	5.987946428571429
552	6.158389369419643
553	6.3897307477678575
554	5.9350969587053575
555	6.157209821428571
556	6.0138197544642855
557	5.5773744419642854
558	6.074196428571429
559	6.166078404017857
560	6.098018973214286
561	6.049239676339286
562	5.977811104910714
563	5.910772181919643
564	6.0179373604910715
565	5.941155831473214
566	5.925751953125
567	6.4234375
568	5.654921177455357
569	6.2661516462053575
570	6.074259207589286
571	6.111416713169643
572	6.2798109654017855
573	5.993130580357143
574	5.889560546875
575	5.6536293247767855
576	6.341163504464285
577	6.100352260044643
578	6.014829799107143
579	5.915969587053572
580	6.195454799107143
581	6.309087611607143
582	5.998687220982143
583	5.874040178571429
584	5.334772600446429
585	5.9519189453125
586	6.294680524553572
587	5.648642926897321
588	5.440645926339286
589	6.184797712053571
590	5.763840680803572
591	5.710389229910715
592	6.060114397321429
593	5.08498046875
594	5.3530015345982145
595	5.894149693080357
596	5.767097516741072
597	6.035274832589286
598	6.048313337053571
599	6.0782421875
600	5.480511300223214
601	5.902540457589286
602	6.02513671875
603	5.963517717633929
604	6.159599609375
605	5.573135811941964
606	5.636638532366072
607	5.38702880859375
608	5.5671065848214285
609	5.318252650669643
610	6.019486607142857
611	6.141580636160715
612	5.691044224330357
613	5.750791713169643
614	6.015755440848214
615	5.9501883370535715
616	6.12583984375
617	5.610266462053572
618	5.459925013950893
619	5.737165876116071
620	6.0092578125
621	5.094667271205357
622	6.109158761160714
623	5.983530970982143
624	6.011300223214286
625	5.853455636160715
626	5.970637555803571
627	6.176862444196429
628	5.736885463169643
629	5.818608747209821
630	5.779598911830357
631	6.234829799107143
632	5.963184988839286
633	4.946884068080357
634	5.00707275390625
635	5.348085239955357
636	5.6340199497767856
637	6.166833147321428
638	5.851427525111607
639	6.013083147321429
640	5.7554094587053575
641	5.434769112723214
642	5.9021833147321425
643	5.859568917410714
644	5.996768275669643
645	5.793308803013393
646	5.702547433035714
647	5.75921875
648	5.516959054129464
649	5.290253208705357
650	5.9477734375
651	5.804825962611607
652	5.498893345424107
653	6.131173270089286
654	6.011156529017857
655	6.177047991071428
656	6.240486886160714
657	6.08892578125
658	5.598348214285714
659	5.838850446428571
660	5.800613141741072
661	5.758539341517857
662	5.9775962611607145
663	6.27275390625
664	6.149704241071428
665	5.816958705357143
666	5.9437548828125
667	6.148062220982143
668	5.825580705915178
669	5.6850188337053575
670	5.718977748325893
671	5.489460100446428
672	5.909136439732142
673	5.691167689732143
674	5.994915597098214
675	5.698121512276786
676	6.225596400669643
677	6.039505440848214
678	5.880816127232142
679	5.80170654296875
680	6.185754045758928
681	6.069426618303571
682	5.827533133370536
683	5.860553850446428
684	6.030071149553572
685	4.9570961216517855
686	5.6119140625
687	5.501035505022322
688	5.9249609375
689	6.001357421875
690	5.849861188616072
691	5.299871651785714
692	5.707435128348214
693	6.226232561383928
694	5.790076729910714
695	5.843846609933036
696	5.6405126953125
697	5.566307896205357
698	4.955667550223215
699	6.0950390625
700	5.863157087053572
701	5.509856654575893
702	5.6418526785714285
703	5.636535993303571
704	5.072400251116071
705	5.9844140625
706	5.750334821428571
707	5.676607142857143
708	5.970873325892857
709	6.121506696428572
710	5.515989815848214
711	5.7434919084821425
712	5.49482177734375
713	5.2744367327008925
714	5.170282505580357
715	5.693706752232143
716	5.505264369419643
717	5.486503208705357
718	5.609565778459822
719	5.916720145089286
720	5.897560686383929
721	5.538705357142857
722	5.662401994977679
723	4.849491489955357
724	5.12080322265625
725	5.594282924107143
726	5.38119140625
727	5.111998116629464
728	6.086007254464286
729	5.851503208705357
730	6.089454520089285
731	5.854786551339286
732	5.951141880580357
733	5.668873814174107
734	4.967870047433036
735	4.965098353794643
736	5.087114955357142
737	5.253863699776786
738	5.925071847098215
739	5.682022181919643
740	6.156628069196429
741	6.098251953125
742	6.025315987723214
743	5.716681082589286
744	6.027765066964286
745	5.859753069196429
746	5.59783447265625
747	6.247399553571428
748	5.647251325334821
749	5.733811383928572
750	6.19884765625
751	5.995975167410714
752	6.169095982142857
753	5.982212611607143
754	5.721798618861607
755	5.961809430803571
756	6.2096240234375
757	6.125625697544643
758	5.986372767857143
759	5.8740625
760	6.108795340401786
761	6.001568080357143
762	6.0794419642857145
763	5.271848493303572
764	5.471685267857143
765	5.533456682477679
766	4.947457449776786
767	6.286863839285714
768	5.334365234375
769	5.497464425223214
770	5.989556361607143
771	6.147966657366071
772	5.646881626674107
773	5.499552873883928
774	5.802255859375
775	5.643301478794643
776	5.488007114955357
777	5.606465541294643
778	5.27443359375
779	5.780604771205357
780	5.6846742466517854
781	5.779787946428572
782	5.654927455357143
783	5.7981201171875
784	5.107958984375
785	5.673364955357143
786	5.8110672433035715
787	6.004917689732143
788	5.982407924107143
789	4.738720703125
790	4.343145228794643
791	5.266385323660714
792	5.699020647321428
793	5.017503487723214
794	6.061544363839285
795	5.6369119698660715
796	5.870555943080357
797	5.889379185267857
798	5.9536063058035715
799	5.919552176339286
800	5.9197600446428575
801	5.671638532366072
802	5.276891741071428
803	5.324265485491072
804	5.802376534598214
805	5.787323172433036
806	6.3401060267857146
807	5.514848981584821
808	5.59270263671875
809	5.370373186383929
810	6.166531808035714
811	5.9994545200892855
812	4.8417626953125
813	5.328837890625
814	4.95232421875
815	5.428595493861607
816	5.3224169921875
817	5.049806431361607
818	4.839744001116071
819	5.699025181361607
820	5.604958147321429
821	6.362136579241072
822	4.967761579241071
823	4.5520417131696425
824	5.00582763671875
825	5.9217661830357144
826	6.091254185267857
827	5.856710379464285
828	5.960671037946429
829	6.0092515345982145
830	5.853622349330357
831	5.834153180803572
832	5.678733258928571
833	6.155553850446428
834	5.759701102120536
835	5.532848074776786
836	5.723736397879464
837	5.6441001674107145
838	5.83082763671875
839	6.078185686383929
840	6.013008510044643
841	5.700955984933036
842	5.9303369140625
843	5.7589432198660715
844	5.891019112723214
845	6.053045479910714
846	5.561081891741072
847	6.245333426339286
848	5.791739676339286
849	5.692283761160715
850	5.349798409598214
851	5.881350446428572
852	5.727976771763393
853	5.750191824776786
854	5.904386160714286
855	5.715987025669643
856	5.5915673828125
857	5.938017578125
858	6.015950753348214
859	6.104748883928571
860	5.736326729910714
861	5.782439313616071
862	5.662635323660714
863	5.948311941964286
864	5.8181441824776785
865	5.798740583147321
866	5.6997453962053575
867	5.553482840401785
868	5.435250069754464
869	5.740982491629464
870	6.0242626953125
871	6.158408203125
872	5.8178271484375
873	5.55680419921875
874	6.017273995535715
875	5.780777064732143
876	5.959919084821428
877	5.605068708147321
878	5.218383440290179
879	5.887878766741071
880	6.170797991071429
881	6.120580357142857
882	5.534779227120536
883	5.079269321986607
884	5.4552901785714285
885	5.4845152064732146
886	5.181348353794643
887	5.485899483816964
888	5.886707589285714
889	5.8254872349330356
890	5.796503208705357
891	5.351741071428571
892	5.7203369140625
893	6.33748046875
894	5.735805315290179
895	5.435069754464286
896	5.816954520089285
897	5.734372209821428
898	5.408690011160714
899	5.712234584263393
900	5.608502720424108
901	5.5338316127232146
902	5.153997628348214
903	5.498790457589286
904	5.350982491629464
905	5.645403529575892
906	5.330308314732143
907	5.637909458705357
908	5.40527099609375
909	5.650330984933036
910	5.854451032366072
911	6.091838727678572
912	5.720732421875
913	5.703136858258929
914	5.459682268415179
915	5.669834681919643
916	5.35907958984375
917	5.5760679408482146
918	5.360738699776785
919	5.573438197544643
920	5.623330426897321
921	4.669168526785715
922	5.894853515625
923	5.763473772321428
924	6.028642578125
925	5.823227887834822
926	5.691328125
927	5.5149825613839285
928	5.591316266741072
929	6.06140625
930	5.485525948660714
931	5.468313685825893
932	5.921390904017857
933	5.882684151785714
934	5.770638950892857
935	5.6960379464285715
936	6.010103236607143
937	4.9084912109375
938	5.443002232142857
939	5.3816489955357145
940	5.235407366071429
941	5.660972726004465
942	5.522538364955357
943	5.021191755022321
944	5.702813546316964
945	5.140048828125
946	5.62207275390625
947	5.25966796875
948	5.887129603794643
949	6.092940150669643
950	6.166707589285714
951	5.263446568080357
952	5.881856863839285
953	5.741739676339286
954	6.0378550502232144
955	5.796215122767857
956	5.672618233816964
957	5.750482003348214
958	5.748053501674107
959	5.801633649553572
960	6.07451171875
961	5.957921316964286
962	6.060983537946429
963	5.897570452008929
964	5.776092354910714
965	5.653034319196428
966	5.919877232142857
967	6.130070452008929
968	5.814576939174107
969	5.822703683035714
970	5.863371930803571
971	6.2291015625
972	5.764593331473214
973	5.774856654575893
974	5.618641880580357
975	5.496171875
976	6.197435825892857
977	5.784572056361607
978	5.577864815848215
979	5.494389299665179
980	5.211402064732143
981	5.156185477120536
982	5.865282505580357
983	5.951505301339286
984	5.930619419642857
985	5.90294921875
986	6.051189313616072
987	5.699724469866071
988	5.561328822544643
989	4.494929547991071
990	5.356715959821429
991	4.8901907784598215
992	5.048752790178572
993	5.844573451450893
994	5.536042131696429
995	5.614268973214286
996	6.240265764508929
997	6.0542173549107146
998	5.767920619419643
999	5.554017857142857
1000	4.760414690290179
1001	4.781179896763393
1002	5.621624581473214
1003	5.8409430803571425
1004	6.010189732142857
1005	5.9065652901785715
1006	5.510981794084821
1007	5.473076171875
1008	5.932082170758928
1009	5.9851171875
1010	6.054638671875
1011	5.364075055803571
1012	5.369124232700893
1013	5.93318359375
1014	5.538887416294643
1015	5.651225237165178
1016	5.68849609375
1017	5.399688895089286
1018	5.674671456473214
1019	5.909031110491071
1020	5.652199358258929
1021	5.568464006696429
1022	5.581798967633929
1023	5.273916015625
1024	5.433351004464286
1025	5.659199916294643
1026	5.821471819196429
1027	5.446968470982143
1028	5.785191824776786
1029	5.5537060546875
1030	5.388048618861607
1031	5.7216845703125
1032	5.861139090401786
1033	5.73831298828125
1034	5.101747349330357
1035	5.8673046875
1036	5.3954931640625
1037	5.14568115234375
1038	5.7893028041294645
1039	5.851307896205357
1040	5.910872628348215
1041	5.742637067522321
1042	5.7329924665178575
1043	5.790467354910715
1044	4.567754255022321
1045	4.775394112723214
1046	5.708121163504464
1047	5.878184291294643
1048	5.583883928571429
1049	6.194935128348214
1050	5.072098214285714
1051	5.612994559151786
1052	4.936819893973214
1053	4.513490164620536
1054	5.533097795758929
1055	5.5799208286830355
1056	5.132497907366071
1057	5.9089739118303575
1058	5.085546875
1059	5.368832310267857
1060	5.4613916015625
1061	6.2578522600446425
1062	5.334314313616072
1063	5.68733642578125
1064	5.769788992745536
1065	5.933628627232143
1066	5.805900530133928
1067	5.948162667410714
1068	5.802307477678571
1069	5.859161551339286
1070	5.897029157366071
1071	5.873563058035714
1072	6.122804827008928
1073	5.270699288504464
1074	5.76518310546875
1075	6.468228236607143
1076	5.981238141741072
1077	5.688239048549107
1078	5.861177455357143
1079	5.619623325892857
1080	5.592061593191964
1081	5.8697126116071425
1082	5.300320172991071
1083	6.015714285714286
1084	5.4143279157366075
1085	5.077578473772322
1086	5.406181291852678
1087	4.997310267857143
1088	5.829598563058036
1089	5.687144949776786
1090	5.382532784598214
1091	5.785694754464286
1092	5.555681501116071
1093	6.1451018415178575
1094	5.3608328683035715
1095	4.593319266183036
1096	5.487538364955357
1097	5.399651925223214
1098	4.378878696986607
1099	5.311614815848214
1100	5.698595842633929
1101	5.793551199776786
1102	4.687958984375
1103	4.6227486746651785
1104	5.721148856026786
1105	5.1459249441964285
1106	5.82606201171875
1107	5.820410853794643
1108	5.576507045200893
1109	5.4837060546875
1110	4.9491224888392855
1111	5.627318289620535
1112	5.7702099609375
1113	5.065027553013393
1114	5.209467075892857
1115	4.622512555803572
1116	5.102523018973215
1117	5.817674037388393
1118	5.841955217633928
1119	5.230710797991072
1120	5.758510044642857
1121	5.501630859375
1122	4.898408900669643
1123	4.679459402901785
1124	5.7989885602678575
1125	5.757837262834822
1126	6.022173549107142
1127	5.56572021484375
1128	5.122430245535714
1129	5.740124162946429
1130	5.614910714285714
1131	5.474109235491071
1132	5.127147042410714
1133	5.8083349609375
1134	5.839396623883928
1135	5.754605189732143
1136	5.720716029575893
1137	5.856083984375
1138	5.694019949776786
1139	5.620330984933036
1140	5.195409458705357
1141	5.4842145647321425
1142	5.203559919084822
1143	5.5360930524553575
1144	5.419627511160714
1145	6.089801897321428
1146	5.869542410714286
1147	6.008681640625
1148	5.5316015625
1149	5.498357631138393
1150	5.575923549107143
1151	6.0219140625
1152	5.8051953125
1153	5.9499832589285715
1154	4.881359514508929
1155	4.870421316964285
1156	5.872671595982143
1157	5.984189453125
1158	5.863035714285714
1159	5.675345982142857
1160	5.602394670758929
1161	5.519860142299107
1162	5.613932756696428
1163	5.757309221540178
1164	5.68326416015625
1165	5.648642578125
1166	6.125149972098214
1167	5.701082240513393
1168	5.677795758928571
1169	5.906393694196429
1170	5.474181780133929
1171	5.246104561941964
1172	5.382743094308036
1173	5.664685407366071
1174	5.8102033342633925
1175	5.993745814732143
1176	5.8888776506696425
1177	5.2084033203125
1178	5.778390764508929
1179	5.304085518973214
1180	5.633352748325893
1181	5.184935128348214
1182	5.235148577008928
1183	5.3238706752232146
1184	5.608421456473215
1185	5.931263950892857
1186	5.4839610072544644
1187	5.5210173688616075
1188	5.667195521763393
1189	5.697991768973214
1190	5.0994301060267855
1191	5.472711356026786
1192	5.946097935267857
1193	5.579753069196428
1194	5.615940290178571
1195	5.698042689732143
1196	5.136791294642857
1197	5.820504673549107
1198	5.1448074776785715
1199	5.672848074776786
1200	5.312170061383928
1201	5.305289829799107
1202	4.607376534598214
1203	5.027209821428571
1204	4.747578822544643
1205	5.258870326450893
1206	5.1756298828125
1207	5.992095424107143
1208	5.815371791294643
1209	4.708651646205357
1210	4.5999267578125
1211	5.680299246651786
1212	5.4179178292410715
1213	5.137152622767857
1214	5.410350864955357
1215	5.484294084821428
1216	5.784583217075893
1217	5.665699637276786
1218	5.66066650390625
1219	5.944005301339286
1220	5.185844029017857
1221	5.779611118861607
1222	5.797384905133929
1223	5.600957728794643
1224	5.909305245535714
1225	5.744888044084822
1226	5.435685337611607
1227	5.513963448660714
1228	5.508585030691965
1229	5.792291085379464
1230	5.902428152901786
1231	5.80109130859375
1232	6.003465401785714
1233	5.091321149553571
1234	5.3567236328125
1235	5.514883161272321
1236	5.351237444196428
1237	4.9755789620535715
1238	5.895696847098214
1239	5.8080702427455355
1240	5.4844147600446425
1241	4.6085302734375
1242	5.246764787946429
1243	5.757065778459822
1244	5.304224330357143
1245	5.346270926339286
1246	5.3894426618303575
1247	5.699996512276786
1248	5.734356166294643
1249	5.640281110491071
1250	5.941226283482143
1251	5.100710797991072
1252	4.798018624441965
1253	4.630970633370536
1254	4.971205008370536
1255	5.792112862723214
1256	5.630228097098215
1257	5.497197265625
1258	6.085537806919643
1259	5.627027762276786
1260	4.742130650111607
1261	5.642877720424107
1262	5.818413783482143
1263	4.567341657366072
1264	4.807844587053571
1265	4.896918247767857
1266	4.927194475446429
1267	4.645272739955357
1268	5.825882742745535
1269	5.446995326450893
1270	5.755426199776786
1271	5.808806501116071
1272	5.6874396623883925
1273	5.743653390066965
1274	5.553952287946428
1275	5.521968470982143
1276	5.852781808035714
1277	4.908046875
1278	5.8158740234375
1279	4.693759765625
1280	5.4038016183035715
1281	4.894760393415178
1282	5.777021833147321
1283	5.817764020647322
1284	6.053040597098215
1285	5.8553076171875
1286	6.023390764508928
1287	5.818458426339285
1288	5.729527064732143
1289	5.036012834821428
1290	5.274067034040178
1291	5.0324853515625
1292	5.842096819196429
1293	5.629707380022322
1294	5.3953145926339285
1295	4.9730029296875
1296	5.393319614955357
1297	5.697821219308036
1298	5.449639718191964
1299	5.83034423828125
1300	5.950020228794643
1301	5.663385184151786
1302	5.806860700334822
1303	5.817659737723214
1304	5.828399483816964
1305	5.5705126953125
1306	5.66038818359375
1307	5.122298758370536
1308	5.7728170340401785
1309	5.653535853794643
1310	5.754098423549107
1311	6.086863839285714
1312	5.182750418526786
1313	5.019943498883928
1314	5.012809709821428
1315	5.465122419084821
1316	6.009676339285714
1317	5.825103236607143
1318	5.6853707449776785
1319	5.043472377232143
1320	5.8503662109375
1321	5.644649832589286
1322	4.534806082589285
1323	5.6795472935267854
1324	5.4023876953125
1325	4.910964006696428
1326	5.352447684151786

Epoch	Validation Perplexity
0	210.2370129971539
